Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Detection, Prevention, and Mitigation of Cross Site Scripting Attacks","Proceedings of International Conference on Generative AI, Cryptography and  Predictive Analytics",,,,10.1007/978-981-97-9132-3_25,G. GautamE. RajeshM. D. Laxmi NarayanK. Jayakumar,2025,https://link.springer.com/chapter/10.1007/978-981-97-9132-3_25,Conference paper
Functions,An Introduction to Programming Languages: Simultaneous Learning in Multiple Coding Environments,,,,10.1007/978-3-031-23277-0_8,Paul A. Gagniuc,2023,https://link.springer.com/chapter/10.1007/978-3-031-23277-0_8,Chapter
Getting Started with Azure&#xa0;and Terraform,Getting Started with Containers in Azure,,,,10.1007/978-1-4842-9972-2_1,Shimon Ifrah,2024,https://link.springer.com/chapter/10.1007/978-1-4842-9972-2_1,Chapter
Scalability and High Availability,Pro WordPress,,,,10.1007/979-8-8688-0971-2_9,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0971-2_9,Chapter
Advanced Third-Party Integrations,Building Real-Time Marvels with Laravel,,,,10.1007/978-1-4842-9789-6_22,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/978-1-4842-9789-6_22,Chapter
Advanced UI/UX Design Patterns for Laravel,Building Real-Time Marvels with Laravel,,,,10.1007/978-1-4842-9789-6_20,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/978-1-4842-9789-6_20,Chapter
Prototype Development,A Software Framework for Mobile Apps in the Museum Application Domain,,,,10.1007/978-3-658-44367-2_7,Tobias Baumgärtner,2024,https://link.springer.com/chapter/10.1007/978-3-658-44367-2_7,Chapter
An Introduction to PHP 8,Learn PHP 8,,,,10.1007/978-1-4842-6240-5_1,Steve Prettyman,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6240-5_1,Chapter
"Innovative Offline Learning: AI-Driven Transcription, Real-Time Communication, and Learning Management Systems for Remote Education",Smart Trends in Computing and Communications,,,,10.1007/978-981-96-7505-0_43,Atharva Madhukar NimbalkarMadhukar NimbalkarMadhura GondhalekarYashvendra Singh DhandalParikshit MahallePankaj ChandreJanki Barot,2026,https://link.springer.com/chapter/10.1007/978-981-96-7505-0_43,Conference paper
Background Execution of API Operations,Practical PHP APIs with Symfony,,,,10.1007/979-8-8688-2062-5_3,Nacho Colomina Torregrosa,2025,https://link.springer.com/chapter/10.1007/979-8-8688-2062-5_3,Chapter
OCEAN: Open-World Contrastive Authorship Identification,Applied Cryptography and Network Security,,,,10.1007/978-3-031-95764-2_18,Felix MächtleJan-Niclas SerrNils LooseJonas SanderThomas Eisenbarth,2025,https://link.springer.com/chapter/10.1007/978-3-031-95764-2_18,Conference paper
Static Analysis Approach of Malware Using Machine Learning,Cyber Security and Digital Forensics,,,,10.1007/978-981-99-9811-1_9,Aman Raj PandeyTushar SharmaSubarna BasnetSonia Setia,2024,https://link.springer.com/chapter/10.1007/978-981-99-9811-1_9,Conference paper
AI Web Service Solution for&#xa0;Real-Time Forest Fire Prevention,HCI International 2024 – Late Breaking Papers,,,,10.1007/978-3-031-76827-9_14,Nuno A. ValenteEduardo J. Solteiro PiresArsénio ReisAntónio PereiraJoão Barroso,2024,https://link.springer.com/chapter/10.1007/978-3-031-76827-9_14,Conference paper
GUI Customization and Settings,Mastering UltraEdit,,,,10.1007/979-8-8688-1160-9_4,Devid Espenschied,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1160-9_4,Chapter
Cloud-Based Secure Electronic Medical Data Sharing System Using Blockchain Technology (Simulation of a Ransomware Attack with OWASP),"Cybersecurity Challenges in the Age of AI, Space Communications and Cyborgs",,,,10.1007/978-3-031-47594-8_22,Rodrigue NgomsiHamid Jahankhani,2024,https://link.springer.com/chapter/10.1007/978-3-031-47594-8_22,Conference paper
Vulnerabilities That Threaten Web Applications in Afghanistan,"Proceedings of the International Conference on Cybersecurity, Situational Awareness and Social Media",,,,10.1007/978-981-99-6974-6_12,Sayed Mansoor RahimySayed Hassan AdelyarSaid Rahim Manandoy,2024,https://link.springer.com/chapter/10.1007/978-981-99-6974-6_12,Conference paper
A Hybrid Mechanism for Advance IoT Malware Detection,"International Conference on IoT, Intelligent Computing and Security",,,,10.1007/978-981-19-8136-4_21,Aijaz KhanGaurav ChoudharyShishir Kumar ShandilyaDurgesh M. SharmaAshish K. Sharma,2023,https://link.springer.com/chapter/10.1007/978-981-19-8136-4_21,Conference paper
Vulnerabilities and&#xa0;Attacks,The Computer Security Workbook,,,,10.1007/978-3-031-88142-8_5,Juan Tapiador,2025,https://link.springer.com/chapter/10.1007/978-3-031-88142-8_5,Chapter
PHP,Cyber Operations,,,,10.1007/978-1-4842-4294-0_20,Mike O’Leary,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4294-0_20,Chapter
Software Security,Introduction to Cybersecurity,,,,10.1007/978-3-031-41463-3_10,Robin Sharp,2024,https://link.springer.com/chapter/10.1007/978-3-031-41463-3_10,Chapter
Program Execution &amp; Hello World: What Do I Have to Do to Get a Program Running?,Learn coding with Python and JavaScript,,,,10.1007/978-3-658-42912-6_29,Joachim L. Zuckarelli,2024,https://link.springer.com/chapter/10.1007/978-3-658-42912-6_29,Chapter
Penetration Testing of Web Server Using Metasploit Framework and DVWA,Intelligent Data Engineering and Analytics,,,,10.1007/978-981-99-6706-3_17,Tamanna Jena SinghdeoS. R. ReejaArpan BhavsarSuresh Satapathy,2023,https://link.springer.com/chapter/10.1007/978-981-99-6706-3_17,Conference paper
Development of a Web Application for Poultry Farm Monitoring and Control System,Proceedings of Tenth International Congress on Information and Communication Technology,,,,10.1007/978-981-96-6935-6_1,Ferlyn P. Calanda,2025,https://link.springer.com/chapter/10.1007/978-981-96-6935-6_1,Conference paper
Supporting Students in Assembler-Level Programming of Processors for Embedded Applications,Open Science in Engineering,,,,10.1007/978-3-031-42467-0_17,Ian GroutAlexandre César Rodrigues da Silva,2023,https://link.springer.com/chapter/10.1007/978-3-031-42467-0_17,Conference paper
Web Server Part 2: Advanced Apache/Nginx,Practical Internet Server Configuration,,,,10.1007/978-1-4842-6960-2_13,Robert La Lau,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6960-2_13,Chapter
Case Study in Generating RFC Maps of IETF Standards,"Advances on Broad-Band and Wireless Computing, Communication and Applications",,,,10.1007/978-3-031-46784-4_21,Jeng-Wei LinYi-Ting LinFang-Yie Leu,2024,https://link.springer.com/chapter/10.1007/978-3-031-46784-4_21,Conference paper
An Interpretable Vulnerability Detection Framework Based on&#xa0;Multi-task Learning,Neural Information Processing,,,,10.1007/978-981-99-8178-6_18,Meng LiuXiaohui HanWenbo ZuoXuejiao LuoLei Guo,2024,https://link.springer.com/chapter/10.1007/978-981-99-8178-6_18,Conference paper
Smart Bus Real-Time Tracking System Using GSM and GPS Module,ICT Infrastructure and Computing,,,,10.1007/978-981-99-4932-8_46,Kapil MundadaSumedh PattiTejas RajguruPuskraj SavjiSayali Shambharkar,2023,https://link.springer.com/chapter/10.1007/978-981-99-4932-8_46,Conference paper
More Powerful Functions,Mastering UltraEdit,,,,10.1007/979-8-8688-1160-9_9,Devid Espenschied,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1160-9_9,Chapter
Smart Waste Management System Based on&#xa0;IoT,Innovations in Smart Cities Applications Volume 7,,,,10.1007/978-3-031-53824-7_29,Salsabil Meghazi BakhouchSoheyb AyadLabib Sadek Terrissa,2024,https://link.springer.com/chapter/10.1007/978-3-031-53824-7_29,Conference paper
Recent Techniques Supporting Vulnerabilities Management for Secure Online Apps,Advances in Cybersecurity Management,,,,10.1007/978-3-030-71381-2_12,Tun Myat AungNi Ni Hla,2021,https://link.springer.com/chapter/10.1007/978-3-030-71381-2_12,Chapter
Ensuring WordPress Security,Pro WordPress,,,,10.1007/979-8-8688-0971-2_5,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0971-2_5,Chapter
Automated Penetration Testing System Based on PTES and ATT&amp;CK,Information Processing and Network Provisioning,,,,10.1007/978-981-95-1340-6_35,Wei DaiJunping ZhouChaoying YeGuoai Xu,2026,https://link.springer.com/chapter/10.1007/978-981-95-1340-6_35,Conference paper
Exploring Static Analysis for&#xa0;Understanding Self-Adaptive Systems,Software Architecture. ECSA 2025 Tracks and Workshops,,,,10.1007/978-3-032-04403-7_25,Claudia RaibuletMichele Pugno,2026,https://link.springer.com/chapter/10.1007/978-3-032-04403-7_25,Conference paper
Bringing Forms to Life,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_6,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_6,Chapter
Go Beyond : Connecting to C for a Performance Boost,Go Crazy,,,,10.1007/978-1-4842-9666-0_6,Nicolas Modrzyk,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9666-0_6,Chapter
Practical Work on Time Series AI Modeling,AI Time Series Control System Modelling,,,,10.1007/978-981-19-4594-6_7,Chuzo Ninagawa,2023,https://link.springer.com/chapter/10.1007/978-981-19-4594-6_7,Chapter
User Experience Analysis of Web-Based Application System OTRS (Open-Source Ticket Request System) by Using Heuristic Evaluation Method,Innovative Technologies in Intelligent Systems and Industrial Applications,,,,10.1007/978-3-031-29078-7_42,Abimanyu Yoga PrastamaPrimus William OliverM. Irsan SaputraTitan,2023,https://link.springer.com/chapter/10.1007/978-3-031-29078-7_42,Conference paper
Secure QR Code Transactions Using Mobile Banking App,Smart Trends in Computing and Communications,,,,10.1007/978-981-99-0838-7_4,Vaishali P. BhosalePoornima G. NaikSudhir B. DesaiPrashik Patekar,2023,https://link.springer.com/chapter/10.1007/978-981-99-0838-7_4,Conference paper
Advanced Web,Handbook for CTFers,,,,10.1007/978-981-19-0336-6_2,,2022,https://link.springer.com/chapter/10.1007/978-981-19-0336-6_2,Chapter
Regular Expressions,Computational Biology,,,,10.1007/978-3-031-70314-0_11,Röbbe Wünschiers,2025,https://link.springer.com/chapter/10.1007/978-3-031-70314-0_11,Chapter
Caching and Performance Optimization,Building Real-Time Marvels with Laravel,,,,10.1007/978-1-4842-9789-6_6,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/978-1-4842-9789-6_6,Chapter
Improvisation of Information System Security Posture Through Continuous Vulnerability Assessment,Proceedings of Emerging Trends and Technologies on Intelligent Systems,,,,10.1007/978-981-19-4182-5_19,Navdeep S. ChahalPreeti AbrolP. K. Khosla,2023,https://link.springer.com/chapter/10.1007/978-981-19-4182-5_19,Conference paper
Microservice Benchmark Applications,Systems Benchmarking,,,,10.1007/978-3-031-85634-1_15,Jóakim von KistowskiSimon EismannYannik LubasNorbert SchmittAndré BauerJohannes GrohmannSamuel Kounev,2025,https://link.springer.com/chapter/10.1007/978-3-031-85634-1_15,Chapter
Log Files,Apache Essentials,,,,10.1007/978-1-4842-8324-0_6,Darren James Harkness,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8324-0_6,Chapter
Deducing Matching Strings for&#xa0;Real-World Regular Expressions,"Dependable Software Engineering. Theories, Tools, and Applications",,,,10.1007/978-981-99-8664-4_19,Yixuan YanWeihao SuLixiao ZhengMengxi WangHaiming ChenChengyao PengRongchen LiZixuan Chen,2024,https://link.springer.com/chapter/10.1007/978-981-99-8664-4_19,Conference paper
Knowledge Graph Augmentation Based on Tabular Data: A Case Study for Industrial Safety Inspection,Proceedings of the Sixth International Scientific Conference “Intelligent Information Technologies for Industry” (IITI’22),,,,10.1007/978-3-031-19620-1_30,Nikita O. DorodnykhAleksandr Yu. Yurin,2023,https://link.springer.com/chapter/10.1007/978-3-031-19620-1_30,Conference paper
Getting Started with Snowflake SQL API,Mastering the Snowflake SQL API with Laravel 10,,,,10.1007/979-8-8688-0382-6_3,Ronald Steelman,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0382-6_3,Chapter
Managing Content,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_15,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_15,Chapter
API Documentation,API Management,,,,10.1007/979-8-8688-0054-2_4,Brajesh De,2023,https://link.springer.com/chapter/10.1007/979-8-8688-0054-2_4,Chapter
Relational Databases with MariaDB,Computational Biology,,,,10.1007/978-3-031-70314-0_16,Röbbe Wünschiers,2025,https://link.springer.com/chapter/10.1007/978-3-031-70314-0_16,Chapter
Introduction to Web Development,Creating Responsive Websites Using HTML5 and CSS3,,,,10.1007/978-1-4842-9783-4_1,Varun Gor,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9783-4_1,Chapter
Django Basics,Modern Django Web Development,,,,10.1007/979-8-8688-1472-3_1,Malhar Lathkar,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1472-3_1,Chapter
Authenticating Users with a Database,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_19,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_19,Chapter
A Survey on Security Threats and Mitigation Strategies for NoSQL Databases,Information Systems Security,,,,10.1007/978-3-031-49099-6_4,Surabhi DwivediR. BalajiPraveen AmpattS. D. Sudarsan,2023,https://link.springer.com/chapter/10.1007/978-3-031-49099-6_4,Conference paper
Big Data and Machine Learning Techniques to Parametrize Strategic Shocks for Resilience Measurement,Modelling and Simulation for Autonomous Systems,,,,10.1007/978-3-031-99732-7_15,Jan HodickýGokhan OzkanHilmi OzdemirMelih InalJan DrozdPetr Stodola,2026,https://link.springer.com/chapter/10.1007/978-3-031-99732-7_15,Conference paper
Introduction to the Web,Handbook for CTFers,,,,10.1007/978-981-19-0336-6_1,,2022,https://link.springer.com/chapter/10.1007/978-981-19-0336-6_1,Chapter
Server-Side Programming with PHP,Web-Based Projects that Rock the Class,,,,10.1007/978-1-4842-4463-0_2,Christos Karayiannis,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4463-0_2,Chapter
AWD,Handbook for CTFers,,,,10.1007/978-981-19-0336-6_11,,2022,https://link.springer.com/chapter/10.1007/978-981-19-0336-6_11,Chapter
User Interfaces: How Do I Input and Output Data?,Learn coding with Python and JavaScript,,,,10.1007/978-3-658-42912-6_32,Joachim L. Zuckarelli,2024,https://link.springer.com/chapter/10.1007/978-3-658-42912-6_32,Chapter
An Approach to Guide Users Towards Less Revealing Internet Browsers,Emerging Trends in Cybersecurity Applications,,,,10.1007/978-3-031-09640-2_4,Fadi MohsenAdel ShtayyehMarten StruijkRiham NaserLena Mohammad,2023,https://link.springer.com/chapter/10.1007/978-3-031-09640-2_4,Chapter
Enterprise Patterns,"PHP 8 Objects, Patterns, and Practice",,,,10.1007/978-1-4842-6791-2_12,Matt Zandstra,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6791-2_12,Chapter
From Monolith to Microservices Architecture: Smooth and Agile Migration of Large-Scale Critical System,International Conference on Advanced Intelligent Systems for Sustainable Developent (AI2SD 2024),,,,10.1007/978-3-031-91337-2_77,Hicham BaidouriHatim HafiddiMahmoud Nassar,2025,https://link.springer.com/chapter/10.1007/978-3-031-91337-2_77,Conference paper
Constructs of&#xa0;Deceit: Exploring Nuances in&#xa0;Modern Social Engineering Attacks,"Detection of Intrusions and Malware, and Vulnerability Assessment",,,,10.1007/978-3-031-64171-8_6,Mohammad Ali TofighiBehzad OusatJavad ZandiEsteban SchafirAmin Kharraz,2024,https://link.springer.com/chapter/10.1007/978-3-031-64171-8_6,Conference paper
Supporting Technology of E-Commerce,Introduction to E-Commerce,,,,10.1007/978-981-97-7790-7_3,Zheng QinGuolong WangWanqiu DengYanli Hao,2024,https://link.springer.com/chapter/10.1007/978-981-97-7790-7_3,Chapter
REST APIs,Practical Rust Projects,,,,10.1007/978-1-4842-9331-7_5,Shing LyuAndrew Rzeznik,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9331-7_5,Chapter
Building Progressive Web Applications (PWAs) with Laravel,Building Real-Time Marvels with Laravel,,,,10.1007/978-1-4842-9789-6_19,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/978-1-4842-9789-6_19,Chapter
Introduction to RESTful APIs,Mastering REST APIs,,,,10.1007/979-8-8688-0309-3_1,Sivaraj Selvaraj,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0309-3_1,Chapter
Header Injection and URL Redirection,Bug Bounty Hunting for Web Security,,,,10.1007/978-1-4842-5391-5_5,Sanjib Sinha,2019,https://link.springer.com/chapter/10.1007/978-1-4842-5391-5_5,Chapter
Managing Multiple Database Tables,PHP 8 Solutions,,,,10.1007/978-1-4842-7141-4_18,David Powers,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7141-4_18,Chapter
Design and Analysis of Online Education Management System Driven by Blockchain,"Proceedings of Innovative Computing 2024, Vol. 2",,,,10.1007/978-981-97-4125-0_19,Guobin JiangXiaohui Shen,2024,https://link.springer.com/chapter/10.1007/978-981-97-4125-0_19,Conference paper
Interface Definitions,Crafting Great APIs with Domain-Driven Design,,,,10.1007/979-8-8688-1457-0_6,Annegret JunkerFabrizio Lazzaretti,2025,https://link.springer.com/chapter/10.1007/979-8-8688-1457-0_6,Chapter
Using Semantic Annotation of Tabular Data for Domain Knowledge Graph Population,Proceedings of the Seventh International Scientific Conference “Intelligent Information Technologies for Industry” (IITI’23),,,,10.1007/978-3-031-43792-2_20,Nikita O. DorodnykhAleksandr Yu. Yurin,2023,https://link.springer.com/chapter/10.1007/978-3-031-43792-2_20,Conference paper
